,question_class,question,questions,image_id,correct_answer,correct_idx,model_answers,microns_per_pixel,domain,subdomain,modality,submodality,normal_or_abnormal
13503,stain_1,A microscopy image stained with {class}.,"['A microscopy image stained with Ziehl-Neelsen.', 'A microscopy image stained with Congo Red.', 'A microscopy image stained with H&E.', 'A microscopy image stained with Giemsa.', 'A microscopy image stained with Basic fuchsin.', 'none of the above']",a3d0998c-4654-45d8-9849-8681f6a5d655,A microscopy image stained with Giemsa.,3,"{'pred': [3], 'probs': [[1.085371991393913e-06, 4.858721780465203e-08, 0.00044609964243136346, 0.9995036125183105, 2.9321328838705085e-05, 1.9809060177067295e-05]], 'pred_prompt': ['A microscopy image stained with Giemsa.']}",none,none,none,none,none,none
13504,modality_0,A micrograph acquired through {class}.,"['A micrograph acquired through light microscopy.', 'A micrograph acquired through fluorescence microscopy.', 'A micrograph acquired through electron microscopy.', 'none of the above']",9270f54f-128e-4936-b3e8-21df0041d686,A micrograph acquired through light microscopy.,0,"{'pred': [3], 'probs': [[0.09855787456035614, 0.24689653515815735, 0.053683191537857056, 0.600862443447113]], 'pred_prompt': ['none of the above']}",none,none,none,none,none,none
13505,modality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through light microscopy.', 'A microscopy image obtained through fluorescence microscopy.', 'A microscopy image obtained through electron microscopy.', 'none of the above']",9270f54f-128e-4936-b3e8-21df0041d686,A microscopy image obtained through light microscopy.,0,"{'pred': [0], 'probs': [[0.5965924263000488, 0.2986120283603668, 0.08812318742275238, 0.016672324389219284]], 'pred_prompt': ['A microscopy image obtained through light microscopy.']}",none,none,none,none,none,none
13506,submodality_0,A micrograph acquired through {class}.,"['A micrograph acquired through darkfield microscopy.', 'A micrograph acquired through brightfield microscopy.', 'A micrograph acquired through differential interference contrast microscopy.', 'A micrograph acquired through synthetic.', 'A micrograph acquired through phase contrast microscopy.', 'none of the above']",9270f54f-128e-4936-b3e8-21df0041d686,A micrograph acquired through brightfield microscopy.,1,"{'pred': [5], 'probs': [[0.029729215428233147, 0.09688723832368851, 0.12648582458496094, 0.003309669205918908, 0.13610567152500153, 0.607482373714447]], 'pred_prompt': ['none of the above']}",none,none,none,none,none,none
13507,submodality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through darkfield microscopy.', 'A microscopy image obtained through brightfield microscopy.', 'A microscopy image obtained through differential interference contrast microscopy.', 'A microscopy image obtained through synthetic.', 'A microscopy image obtained through phase contrast microscopy.', 'none of the above']",9270f54f-128e-4936-b3e8-21df0041d686,A microscopy image obtained through brightfield microscopy.,1,"{'pred': [4], 'probs': [[0.029660558328032494, 0.22846804559230804, 0.2919415831565857, 0.015299721620976925, 0.40902671217918396, 0.02560330554842949]], 'pred_prompt': ['A microscopy image obtained through phase contrast microscopy.']}",none,none,none,none,none,none
13508,domain_0,"A micrograph, typically studied in {class}.","['A micrograph, typically studied in cytology.', 'A micrograph, typically studied in pathology.', 'A micrograph, typically studied in biology.', 'A micrograph, typically studied in radiology.', 'A micrograph, typically studied in ophthalmology.', 'none of the above']",9270f54f-128e-4936-b3e8-21df0041d686,"A micrograph, typically studied in pathology.",1,"{'pred': [0], 'probs': [[0.8910180330276489, 1.9748000340769067e-05, 0.00013688548642676324, 0.10831626504659653, 9.928976942319423e-05, 0.00040966973756439984]], 'pred_prompt': ['A micrograph, typically studied in cytology.']}",none,none,none,none,none,none
13509,domain_1,A microscopy image frequently studied in {class}.,"['A microscopy image frequently studied in cytology.', 'A microscopy image frequently studied in pathology.', 'A microscopy image frequently studied in biology.', 'A microscopy image frequently studied in radiology.', 'A microscopy image frequently studied in ophthalmology.', 'none of the above']",9270f54f-128e-4936-b3e8-21df0041d686,A microscopy image frequently studied in pathology.,1,"{'pred': [0], 'probs': [[0.8533620834350586, 0.0004406394436955452, 0.024074163287878036, 0.12021136283874512, 0.0015265323454514146, 0.00038523529656231403]], 'pred_prompt': ['A microscopy image frequently studied in cytology.']}",none,none,none,none,none,none
13510,stain_0,A micrograph stained with {class}.,"['A micrograph stained with Basic fuchsin.', 'A micrograph stained with Masson Trichrome.', 'A micrograph stained with Giemsa.', 'A micrograph stained with PAS.', 'A micrograph stained with Alcian Blue.', 'none of the above']",9270f54f-128e-4936-b3e8-21df0041d686,A micrograph stained with Giemsa.,2,"{'pred': [2], 'probs': [[0.00023019412765279412, 5.433070100480109e-07, 0.999158501625061, 1.71671636053361e-05, 4.892501692665974e-06, 0.000588645925745368]], 'pred_prompt': ['A micrograph stained with Giemsa.']}",none,none,none,none,none,none
13511,stain_1,A microscopy image stained with {class}.,"['A microscopy image stained with Basic fuchsin.', 'A microscopy image stained with Masson Trichrome.', 'A microscopy image stained with Giemsa.', 'A microscopy image stained with PAS.', 'A microscopy image stained with Alcian Blue.', 'none of the above']",9270f54f-128e-4936-b3e8-21df0041d686,A microscopy image stained with Giemsa.,2,"{'pred': [2], 'probs': [[0.000538127264007926, 8.162724043359049e-07, 0.9993563294410706, 1.850072840170469e-05, 2.3895461708889343e-05, 6.225819379324093e-05]], 'pred_prompt': ['A microscopy image stained with Giemsa.']}",none,none,none,none,none,none
13512,modality_0,A micrograph acquired through {class}.,"['A micrograph acquired through light microscopy.', 'A micrograph acquired through electron microscopy.', 'A micrograph acquired through fluorescence microscopy.', 'none of the above']",4894f828-9814-42e0-9e85-acdea63cfe7b,A micrograph acquired through light microscopy.,0,"{'pred': [3], 'probs': [[0.04608950391411781, 0.051838211715221405, 0.020475981757044792, 0.8815962672233582]], 'pred_prompt': ['none of the above']}",none,none,none,none,none,none
13513,modality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through light microscopy.', 'A microscopy image obtained through electron microscopy.', 'A microscopy image obtained through fluorescence microscopy.', 'none of the above']",4894f828-9814-42e0-9e85-acdea63cfe7b,A microscopy image obtained through light microscopy.,0,"{'pred': [0], 'probs': [[0.5228158235549927, 0.3305537700653076, 0.02024962566792965, 0.1263808310031891]], 'pred_prompt': ['A microscopy image obtained through light microscopy.']}",none,none,none,none,none,none
13514,submodality_0,A micrograph acquired through {class}.,"['A micrograph acquired through phase contrast microscopy.', 'A micrograph acquired through mixed.', 'A micrograph acquired through polarized light microscopy.', 'A micrograph acquired through darkfield microscopy.', 'A micrograph acquired through brightfield microscopy.', 'none of the above']",4894f828-9814-42e0-9e85-acdea63cfe7b,A micrograph acquired through brightfield microscopy.,4,"{'pred': [5], 'probs': [[0.12353042513132095, 0.014239941723644733, 7.164396811276674e-05, 0.002801027847453952, 0.053248871117830276, 0.8061081171035767]], 'pred_prompt': ['none of the above']}",none,none,none,none,none,none
13515,submodality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through phase contrast microscopy.', 'A microscopy image obtained through mixed.', 'A microscopy image obtained through polarized light microscopy.', 'A microscopy image obtained through darkfield microscopy.', 'A microscopy image obtained through brightfield microscopy.', 'none of the above']",4894f828-9814-42e0-9e85-acdea63cfe7b,A microscopy image obtained through brightfield microscopy.,4,"{'pred': [0], 'probs': [[0.459441602230072, 0.013982536271214485, 9.25133572309278e-05, 0.0045618838630616665, 0.2789643108844757, 0.24295711517333984]], 'pred_prompt': ['A microscopy image obtained through phase contrast microscopy.']}",none,none,none,none,none,none
13516,domain_0,"A micrograph, typically studied in {class}.","['A micrograph, typically studied in pathology.', 'A micrograph, typically studied in dermatology.', 'A micrograph, typically studied in biology.', 'A micrograph, typically studied in radiology.', 'A micrograph, typically studied in cytology.', 'none of the above']",4894f828-9814-42e0-9e85-acdea63cfe7b,"A micrograph, typically studied in pathology.",0,"{'pred': [3], 'probs': [[0.00036363181425258517, 1.7523667565910728e-06, 0.0016474078875035048, 0.6844518184661865, 0.3050403594970703, 0.008494995534420013]], 'pred_prompt': ['A micrograph, typically studied in radiology.']}",none,none,none,none,none,none
13517,domain_1,A microscopy image frequently studied in {class}.,"['A microscopy image frequently studied in pathology.', 'A microscopy image frequently studied in dermatology.', 'A microscopy image frequently studied in biology.', 'A microscopy image frequently studied in radiology.', 'A microscopy image frequently studied in cytology.', 'none of the above']",4894f828-9814-42e0-9e85-acdea63cfe7b,A microscopy image frequently studied in pathology.,0,"{'pred': [4], 'probs': [[0.0023307520896196365, 0.00014921643014531583, 0.12626829743385315, 0.15663892030715942, 0.64503014087677, 0.06958277523517609]], 'pred_prompt': ['A microscopy image frequently studied in cytology.']}",none,none,none,none,none,none
13518,stain_0,A micrograph stained with {class}.,"['A micrograph stained with Toluidine Blue.', 'A micrograph stained with Giemsa.', 'A micrograph stained with synthetic.', 'A micrograph stained with PAS.', 'A micrograph stained with Alcian Blue.', 'none of the above']",4894f828-9814-42e0-9e85-acdea63cfe7b,A micrograph stained with Giemsa.,1,"{'pred': [1], 'probs': [[0.001462674466893077, 0.9804114103317261, 2.3198146664071828e-05, 8.011210411495995e-06, 4.179405095783295e-06, 0.018090486526489258]], 'pred_prompt': ['A micrograph stained with Giemsa.']}",none,none,none,none,none,none
13519,stain_1,A microscopy image stained with {class}.,"['A microscopy image stained with Toluidine Blue.', 'A microscopy image stained with Giemsa.', 'A microscopy image stained with synthetic.', 'A microscopy image stained with PAS.', 'A microscopy image stained with Alcian Blue.', 'none of the above']",4894f828-9814-42e0-9e85-acdea63cfe7b,A microscopy image stained with Giemsa.,1,"{'pred': [1], 'probs': [[0.007163776084780693, 0.9839115142822266, 7.710926183790434e-06, 1.4692757758894004e-05, 3.1674218917032704e-05, 0.008870615623891354]], 'pred_prompt': ['A microscopy image stained with Giemsa.']}",none,none,none,none,none,none
13520,modality_0,A micrograph acquired through {class}.,"['A micrograph acquired through fluorescence microscopy.', 'A micrograph acquired through light microscopy.', 'A micrograph acquired through electron microscopy.', 'none of the above']",2265b26e-70a1-4885-8cd1-b68deb74ca27,A micrograph acquired through light microscopy.,1,"{'pred': [3], 'probs': [[0.06850019097328186, 0.03315069526433945, 0.01420370303094387, 0.8841453790664673]], 'pred_prompt': ['none of the above']}",none,none,none,none,none,none
13521,modality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through fluorescence microscopy.', 'A microscopy image obtained through light microscopy.', 'A microscopy image obtained through electron microscopy.', 'none of the above']",2265b26e-70a1-4885-8cd1-b68deb74ca27,A microscopy image obtained through light microscopy.,1,"{'pred': [1], 'probs': [[0.1511058360338211, 0.6793880462646484, 0.12019367516040802, 0.049312423914670944]], 'pred_prompt': ['A microscopy image obtained through light microscopy.']}",none,none,none,none,none,none
13522,submodality_0,A micrograph acquired through {class}.,"['A micrograph acquired through darkfield microscopy.', 'A micrograph acquired through brightfield microscopy.', 'A micrograph acquired through polarized light microscopy.', 'A micrograph acquired through phase contrast microscopy.', 'A micrograph acquired through synthetic.', 'none of the above']",2265b26e-70a1-4885-8cd1-b68deb74ca27,A micrograph acquired through brightfield microscopy.,1,"{'pred': [5], 'probs': [[0.008384272456169128, 0.038549117743968964, 0.0016144401161000133, 0.08068326115608215, 0.00028253451455384493, 0.8704863786697388]], 'pred_prompt': ['none of the above']}",none,none,none,none,none,none
13523,submodality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through darkfield microscopy.', 'A microscopy image obtained through brightfield microscopy.', 'A microscopy image obtained through polarized light microscopy.', 'A microscopy image obtained through phase contrast microscopy.', 'A microscopy image obtained through synthetic.', 'none of the above']",2265b26e-70a1-4885-8cd1-b68deb74ca27,A microscopy image obtained through brightfield microscopy.,1,"{'pred': [3], 'probs': [[0.01661684922873974, 0.24201378226280212, 0.0015323692932724953, 0.6614676117897034, 0.003231452312320471, 0.07513785362243652]], 'pred_prompt': ['A microscopy image obtained through phase contrast microscopy.']}",none,none,none,none,none,none
