,question_class,question,questions,image_id,correct_answer,correct_idx,model_answers,microns_per_pixel,domain,subdomain,modality,submodality,normal_or_abnormal
4835,submodality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through synthetic.', 'A microscopy image obtained through brightfield microscopy.', 'A microscopy image obtained through differential interference contrast microscopy.', 'A microscopy image obtained through phase contrast microscopy.', 'A microscopy image obtained through polarized light microscopy.', 'none of the above']",91ad0dd5-829a-4eea-b345-26e8b4637e37,A microscopy image obtained through brightfield microscopy.,1,"{'pred': [1], 'probs': [[9.932167813531123e-06, 0.8484572768211365, 0.1186276525259018, 0.031467512249946594, 0.0013173440238460898, 0.00012027743650833145]], 'pred_prompt': ['A microscopy image obtained through brightfield microscopy.']}",none,none,none,none,none,none
4836,domain_0,"A micrograph, typically studied in {class}.","['A micrograph, typically studied in cytology.', 'A micrograph, typically studied in ophthalmology.', 'A micrograph, typically studied in pathology.', 'A micrograph, typically studied in biology.', 'A micrograph, typically studied in dermatology.', 'none of the above']",91ad0dd5-829a-4eea-b345-26e8b4637e37,"A micrograph, typically studied in pathology.",2,"{'pred': [2], 'probs': [[9.922497156367172e-06, 0.006172990892082453, 0.5546520352363586, 0.40961647033691406, 0.029547646641731262, 9.915189593812102e-07]], 'pred_prompt': ['A micrograph, typically studied in pathology.']}",none,none,none,none,none,none
4837,domain_1,A microscopy image frequently studied in {class}.,"['A microscopy image frequently studied in cytology.', 'A microscopy image frequently studied in ophthalmology.', 'A microscopy image frequently studied in pathology.', 'A microscopy image frequently studied in biology.', 'A microscopy image frequently studied in dermatology.', 'none of the above']",91ad0dd5-829a-4eea-b345-26e8b4637e37,A microscopy image frequently studied in pathology.,2,"{'pred': [3], 'probs': [[0.01142167579382658, 0.03217248618602753, 0.04317234084010124, 0.7622500658035278, 0.15097568929195404, 7.715658284723759e-06]], 'pred_prompt': ['A microscopy image frequently studied in biology.']}",none,none,none,none,none,none
4838,stain_0,A micrograph stained with {class}.,"['A micrograph stained with Wright-Giemsa.', 'A micrograph stained with Ziehl-Neelsen.', 'A micrograph stained with Gram.', 'A micrograph stained with Alcian Blue.', 'A micrograph stained with IHC(HDab).', 'none of the above']",91ad0dd5-829a-4eea-b345-26e8b4637e37,A micrograph stained with IHC(HDab).,4,"{'pred': [4], 'probs': [[1.7901384126162156e-05, 0.0027031931094825268, 3.191643918398768e-05, 0.001469406415708363, 0.9957774877548218, 6.908954475193241e-08]], 'pred_prompt': ['A micrograph stained with IHC(HDab).']}",none,none,none,none,none,none
4839,stain_1,A microscopy image stained with {class}.,"['A microscopy image stained with Wright-Giemsa.', 'A microscopy image stained with Ziehl-Neelsen.', 'A microscopy image stained with Gram.', 'A microscopy image stained with Alcian Blue.', 'A microscopy image stained with IHC(HDab).', 'none of the above']",91ad0dd5-829a-4eea-b345-26e8b4637e37,A microscopy image stained with IHC(HDab).,4,"{'pred': [4], 'probs': [[5.068277459940873e-05, 0.04081883281469345, 0.0005769034614786506, 0.008582488633692265, 0.9499704837799072, 5.906712772230094e-07]], 'pred_prompt': ['A microscopy image stained with IHC(HDab).']}",none,none,none,none,none,none
4840,modality_0,A micrograph acquired through {class}.,"['A micrograph acquired through fluorescence microscopy.', 'A micrograph acquired through light microscopy.', 'A micrograph acquired through electron microscopy.', 'none of the above']",c8621a06-ee9d-4876-90c9-827970cd447c,A micrograph acquired through light microscopy.,1,"{'pred': [1], 'probs': [[0.02341255359351635, 0.9681572318077087, 0.0024333305191248655, 0.00599689781665802]], 'pred_prompt': ['A micrograph acquired through light microscopy.']}",none,none,none,none,none,none
4841,modality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through fluorescence microscopy.', 'A microscopy image obtained through light microscopy.', 'A microscopy image obtained through electron microscopy.', 'none of the above']",c8621a06-ee9d-4876-90c9-827970cd447c,A microscopy image obtained through light microscopy.,1,"{'pred': [1], 'probs': [[0.007905756123363972, 0.979327380657196, 0.012205570004880428, 0.0005612758104689419]], 'pred_prompt': ['A microscopy image obtained through light microscopy.']}",none,none,none,none,none,none
4842,submodality_0,A micrograph acquired through {class}.,"['A micrograph acquired through mixed.', 'A micrograph acquired through polarized light microscopy.', 'A micrograph acquired through darkfield microscopy.', 'A micrograph acquired through differential interference contrast microscopy.', 'A micrograph acquired through brightfield microscopy.', 'none of the above']",c8621a06-ee9d-4876-90c9-827970cd447c,A micrograph acquired through brightfield microscopy.,4,"{'pred': [4], 'probs': [[0.004886573180556297, 0.3970721960067749, 0.0054166242480278015, 0.07976055145263672, 0.5074535012245178, 0.005410552956163883]], 'pred_prompt': ['A micrograph acquired through brightfield microscopy.']}",none,none,none,none,none,none
4843,submodality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through mixed.', 'A microscopy image obtained through polarized light microscopy.', 'A microscopy image obtained through darkfield microscopy.', 'A microscopy image obtained through differential interference contrast microscopy.', 'A microscopy image obtained through brightfield microscopy.', 'none of the above']",c8621a06-ee9d-4876-90c9-827970cd447c,A microscopy image obtained through brightfield microscopy.,4,"{'pred': [4], 'probs': [[0.02896307222545147, 0.1693831831216812, 0.021867644041776657, 0.3432433009147644, 0.43458759784698486, 0.0019552914891391993]], 'pred_prompt': ['A microscopy image obtained through brightfield microscopy.']}",none,none,none,none,none,none
4844,domain_0,"A micrograph, typically studied in {class}.","['A micrograph, typically studied in pathology.', 'A micrograph, typically studied in biology.', 'A micrograph, typically studied in dermatology.', 'A micrograph, typically studied in cytology.', 'A micrograph, typically studied in radiology.', 'none of the above']",c8621a06-ee9d-4876-90c9-827970cd447c,"A micrograph, typically studied in pathology.",0,"{'pred': [1], 'probs': [[0.11136732995510101, 0.8437357544898987, 0.009254215285182, 0.01788829080760479, 0.016525419428944588, 0.0012289899168536067]], 'pred_prompt': ['A micrograph, typically studied in biology.']}",none,none,none,none,none,none
4845,domain_1,A microscopy image frequently studied in {class}.,"['A microscopy image frequently studied in pathology.', 'A microscopy image frequently studied in biology.', 'A microscopy image frequently studied in dermatology.', 'A microscopy image frequently studied in cytology.', 'A microscopy image frequently studied in radiology.', 'none of the above']",c8621a06-ee9d-4876-90c9-827970cd447c,A microscopy image frequently studied in pathology.,0,"{'pred': [3], 'probs': [[0.08761878311634064, 0.1371934711933136, 0.07411966472864151, 0.6559068560600281, 0.041900184005498886, 0.003261053469032049]], 'pred_prompt': ['A microscopy image frequently studied in cytology.']}",none,none,none,none,none,none
4846,stain_0,A micrograph stained with {class}.,"['A micrograph stained with IHC(Red).', 'A micrograph stained with Papanicolaou.', 'A micrograph stained with Ziehl-Neelsen.', 'A micrograph stained with synthetic.', 'A micrograph stained with IHC(HDab).', 'none of the above']",c8621a06-ee9d-4876-90c9-827970cd447c,A micrograph stained with IHC(HDab).,4,"{'pred': [4], 'probs': [[0.007157990243285894, 0.41976046562194824, 0.0033035690430551767, 0.0008593713282607496, 0.5689170360565186, 1.4991467196523445e-06]], 'pred_prompt': ['A micrograph stained with IHC(HDab).']}",none,none,none,none,none,none
4847,stain_1,A microscopy image stained with {class}.,"['A microscopy image stained with IHC(Red).', 'A microscopy image stained with Papanicolaou.', 'A microscopy image stained with Ziehl-Neelsen.', 'A microscopy image stained with synthetic.', 'A microscopy image stained with IHC(HDab).', 'none of the above']",c8621a06-ee9d-4876-90c9-827970cd447c,A microscopy image stained with IHC(HDab).,4,"{'pred': [4], 'probs': [[0.005640421062707901, 0.11054034531116486, 0.002310223877429962, 0.012494979426264763, 0.8690129518508911, 1.1220267879252788e-06]], 'pred_prompt': ['A microscopy image stained with IHC(HDab).']}",none,none,none,none,none,none
4848,modality_0,A micrograph acquired through {class}.,"['A micrograph acquired through electron microscopy.', 'A micrograph acquired through light microscopy.', 'A micrograph acquired through fluorescence microscopy.', 'none of the above']",52556cb3-5bab-4d0c-b9db-cbea05f7c25f,A micrograph acquired through light microscopy.,1,"{'pred': [1], 'probs': [[0.0686071589589119, 0.9016387462615967, 0.02972930297255516, 2.4837616365402937e-05]], 'pred_prompt': ['A micrograph acquired through light microscopy.']}",none,none,none,none,none,none
4849,modality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through electron microscopy.', 'A microscopy image obtained through light microscopy.', 'A microscopy image obtained through fluorescence microscopy.', 'none of the above']",52556cb3-5bab-4d0c-b9db-cbea05f7c25f,A microscopy image obtained through light microscopy.,1,"{'pred': [1], 'probs': [[0.11396447569131851, 0.875885546207428, 0.010148954577744007, 1.011678364193358e-06]], 'pred_prompt': ['A microscopy image obtained through light microscopy.']}",none,none,none,none,none,none
4850,submodality_0,A micrograph acquired through {class}.,"['A micrograph acquired through polarized light microscopy.', 'A micrograph acquired through phase contrast microscopy.', 'A micrograph acquired through darkfield microscopy.', 'A micrograph acquired through brightfield microscopy.', 'A micrograph acquired through synthetic.', 'none of the above']",52556cb3-5bab-4d0c-b9db-cbea05f7c25f,A micrograph acquired through brightfield microscopy.,3,"{'pred': [3], 'probs': [[0.10009566694498062, 0.009184186346828938, 0.01676919311285019, 0.8739350438117981, 4.923751930618891e-07, 1.5425544916070066e-05]], 'pred_prompt': ['A micrograph acquired through brightfield microscopy.']}",none,none,none,none,none,none
4851,submodality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through polarized light microscopy.', 'A microscopy image obtained through phase contrast microscopy.', 'A microscopy image obtained through darkfield microscopy.', 'A microscopy image obtained through brightfield microscopy.', 'A microscopy image obtained through synthetic.', 'none of the above']",52556cb3-5bab-4d0c-b9db-cbea05f7c25f,A microscopy image obtained through brightfield microscopy.,3,"{'pred': [3], 'probs': [[0.02102646976709366, 0.03389139473438263, 0.04346000775694847, 0.901604950428009, 1.5012868061603513e-05, 2.193888576584868e-06]], 'pred_prompt': ['A microscopy image obtained through brightfield microscopy.']}",none,none,none,none,none,none
4852,domain_0,"A micrograph, typically studied in {class}.","['A micrograph, typically studied in pathology.', 'A micrograph, typically studied in dermatology.', 'A micrograph, typically studied in ophthalmology.', 'A micrograph, typically studied in biology.', 'A micrograph, typically studied in radiology.', 'none of the above']",52556cb3-5bab-4d0c-b9db-cbea05f7c25f,"A micrograph, typically studied in pathology.",0,"{'pred': [0], 'probs': [[0.771966814994812, 0.0036182007752358913, 0.019462715834379196, 0.08089382946491241, 0.1240583136677742, 1.1645986575103962e-07]], 'pred_prompt': ['A micrograph, typically studied in pathology.']}",none,none,none,none,none,none
4853,domain_1,A microscopy image frequently studied in {class}.,"['A microscopy image frequently studied in pathology.', 'A microscopy image frequently studied in dermatology.', 'A microscopy image frequently studied in ophthalmology.', 'A microscopy image frequently studied in biology.', 'A microscopy image frequently studied in radiology.', 'none of the above']",52556cb3-5bab-4d0c-b9db-cbea05f7c25f,A microscopy image frequently studied in pathology.,0,"{'pred': [4], 'probs': [[0.06915393471717834, 0.009856722317636013, 0.10558822751045227, 0.244386687874794, 0.5710136294364929, 7.983144882928173e-07]], 'pred_prompt': ['A microscopy image frequently studied in radiology.']}",none,none,none,none,none,none
4854,stain_0,A micrograph stained with {class}.,"['A micrograph stained with Toluidine Blue.', 'A micrograph stained with Alcian Blue.', 'A micrograph stained with IHC(HDab).', 'A micrograph stained with Congo Red.', 'A micrograph stained with PAS.', 'none of the above']",52556cb3-5bab-4d0c-b9db-cbea05f7c25f,A micrograph stained with IHC(HDab).,2,"{'pred': [2], 'probs': [[3.1834115361562e-05, 7.660586561542004e-06, 0.9980210065841675, 0.0018835044465959072, 5.5980159231694415e-05, 4.80909534417151e-09]], 'pred_prompt': ['A micrograph stained with IHC(HDab).']}",none,none,none,none,none,none
