,question_class,question,questions,image_id,correct_answer,correct_idx,model_answers,microns_per_pixel,domain,subdomain,modality,submodality,normal_or_abnormal
1829,domain_1,A microscopy image frequently studied in {class}.,"['A microscopy image frequently studied in cytology.', 'A microscopy image frequently studied in pathology.', 'A microscopy image frequently studied in biology.', 'A microscopy image frequently studied in radiology.', 'A microscopy image frequently studied in ophthalmology.', 'none of the above']",264dfb78-a7ce-4a07-8003-5f3196b7ac44,A microscopy image frequently studied in pathology.,1,"{'pred': [1], 'probs': [[0.0009325105347670615, 0.7120516896247864, 0.18474595248699188, 0.1019359603524208, 0.0003252570750191808, 8.68303050083341e-06]], 'pred_prompt': ['A microscopy image frequently studied in pathology.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1830,stain_0,A micrograph stained with {class}.,"['A micrograph stained with H&E.', 'A micrograph stained with Ziehl-Neelsen.', 'A micrograph stained with Masson Trichrome.', 'A micrograph stained with Giemsa.', 'A micrograph stained with Alcian Blue.', 'none of the above']",264dfb78-a7ce-4a07-8003-5f3196b7ac44,A micrograph stained with H&E.,0,"{'pred': [2], 'probs': [[0.37313032150268555, 2.4082279196591116e-05, 0.6155892610549927, 0.0013808140065521002, 0.009874994866549969, 5.515038878911582e-07]], 'pred_prompt': ['A micrograph stained with Masson Trichrome.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1831,stain_1,A microscopy image stained with {class}.,"['A microscopy image stained with H&E.', 'A microscopy image stained with Ziehl-Neelsen.', 'A microscopy image stained with Masson Trichrome.', 'A microscopy image stained with Giemsa.', 'A microscopy image stained with Alcian Blue.', 'none of the above']",264dfb78-a7ce-4a07-8003-5f3196b7ac44,A microscopy image stained with H&E.,0,"{'pred': [0], 'probs': [[0.5070573687553406, 1.5784247807459906e-05, 0.47854650020599365, 0.0006533364066854119, 0.013726724311709404, 2.4739281911934086e-07]], 'pred_prompt': ['A microscopy image stained with H&E.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1832,modality_0,A micrograph acquired through {class}.,"['A micrograph acquired through electron microscopy.', 'A micrograph acquired through fluorescence microscopy.', 'A micrograph acquired through light microscopy.', 'none of the above']",09fd2280-07f5-4245-b968-1bcece38fdfd,A micrograph acquired through light microscopy.,2,"{'pred': [2], 'probs': [[0.005901215597987175, 0.0003190626157447696, 0.9931986927986145, 0.0005810121656395495]], 'pred_prompt': ['A micrograph acquired through light microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1833,modality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through electron microscopy.', 'A microscopy image obtained through fluorescence microscopy.', 'A microscopy image obtained through light microscopy.', 'none of the above']",09fd2280-07f5-4245-b968-1bcece38fdfd,A microscopy image obtained through light microscopy.,2,"{'pred': [2], 'probs': [[0.004228320904076099, 0.00011934713256778196, 0.9955768585205078, 7.547284621978179e-05]], 'pred_prompt': ['A microscopy image obtained through light microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1834,submodality_0,A micrograph acquired through {class}.,"['A micrograph acquired through differential interference contrast microscopy.', 'A micrograph acquired through phase contrast microscopy.', 'A micrograph acquired through polarized light microscopy.', 'A micrograph acquired through brightfield microscopy.', 'A micrograph acquired through synthetic.', 'none of the above']",09fd2280-07f5-4245-b968-1bcece38fdfd,A micrograph acquired through brightfield microscopy.,3,"{'pred': [3], 'probs': [[0.003944194409996271, 0.02727457322180271, 0.17393353581428528, 0.7947102189064026, 2.7389742172090337e-05, 0.00011014218034688383]], 'pred_prompt': ['A micrograph acquired through brightfield microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1835,submodality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through differential interference contrast microscopy.', 'A microscopy image obtained through phase contrast microscopy.', 'A microscopy image obtained through polarized light microscopy.', 'A microscopy image obtained through brightfield microscopy.', 'A microscopy image obtained through synthetic.', 'none of the above']",09fd2280-07f5-4245-b968-1bcece38fdfd,A microscopy image obtained through brightfield microscopy.,3,"{'pred': [3], 'probs': [[0.006094193551689386, 0.058985017240047455, 0.04453077167272568, 0.8901780247688293, 0.0001793447881937027, 3.264292536186986e-05]], 'pred_prompt': ['A microscopy image obtained through brightfield microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1836,domain_0,"A micrograph, typically studied in {class}.","['A micrograph, typically studied in ophthalmology.', 'A micrograph, typically studied in cytology.', 'A micrograph, typically studied in radiology.', 'A micrograph, typically studied in pathology.', 'A micrograph, typically studied in biology.', 'none of the above']",09fd2280-07f5-4245-b968-1bcece38fdfd,"A micrograph, typically studied in pathology.",3,"{'pred': [3], 'probs': [[6.316326471278444e-05, 3.3969015476031927e-06, 0.04527602344751358, 0.9491466283798218, 0.005510170012712479, 6.344307621475309e-07]], 'pred_prompt': ['A micrograph, typically studied in pathology.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1837,domain_1,A microscopy image frequently studied in {class}.,"['A microscopy image frequently studied in ophthalmology.', 'A microscopy image frequently studied in cytology.', 'A microscopy image frequently studied in radiology.', 'A microscopy image frequently studied in pathology.', 'A microscopy image frequently studied in biology.', 'none of the above']",09fd2280-07f5-4245-b968-1bcece38fdfd,A microscopy image frequently studied in pathology.,3,"{'pred': [3], 'probs': [[0.0009459397406317294, 0.0017011514864861965, 0.04400375857949257, 0.8275895118713379, 0.12575209140777588, 7.514672688557766e-06]], 'pred_prompt': ['A microscopy image frequently studied in pathology.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1838,stain_0,A micrograph stained with {class}.,"['A micrograph stained with PAS.', 'A micrograph stained with Basic fuchsin.', 'A micrograph stained with Giemsa.', 'A micrograph stained with Toluidine Blue.', 'A micrograph stained with H&E.', 'none of the above']",09fd2280-07f5-4245-b968-1bcece38fdfd,A micrograph stained with H&E.,4,"{'pred': [4], 'probs': [[0.0025934914592653513, 0.0007791590178385377, 0.0004561668320093304, 9.841749852057546e-05, 0.9960726499557495, 7.916824529274891e-08]], 'pred_prompt': ['A micrograph stained with H&E.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1839,stain_1,A microscopy image stained with {class}.,"['A microscopy image stained with PAS.', 'A microscopy image stained with Basic fuchsin.', 'A microscopy image stained with Giemsa.', 'A microscopy image stained with Toluidine Blue.', 'A microscopy image stained with H&E.', 'none of the above']",09fd2280-07f5-4245-b968-1bcece38fdfd,A microscopy image stained with H&E.,4,"{'pred': [4], 'probs': [[0.0029179309494793415, 0.0005552931106649339, 0.0003323740675114095, 0.00010684131848393008, 0.9960873126983643, 2.2783109443480498e-07]], 'pred_prompt': ['A microscopy image stained with H&E.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1840,modality_0,A micrograph acquired through {class}.,"['A micrograph acquired through electron microscopy.', 'A micrograph acquired through light microscopy.', 'A micrograph acquired through fluorescence microscopy.', 'none of the above']",dfa063ea-d343-48d2-87f6-3557ae4501c9,A micrograph acquired through light microscopy.,1,"{'pred': [1], 'probs': [[0.23262815177440643, 0.6086902618408203, 0.023965220898389816, 0.13471628725528717]], 'pred_prompt': ['A micrograph acquired through light microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1841,modality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through electron microscopy.', 'A microscopy image obtained through light microscopy.', 'A microscopy image obtained through fluorescence microscopy.', 'none of the above']",dfa063ea-d343-48d2-87f6-3557ae4501c9,A microscopy image obtained through light microscopy.,1,"{'pred': [1], 'probs': [[0.4752865135669708, 0.5224314332008362, 0.001773762865923345, 0.0005083049763925374]], 'pred_prompt': ['A microscopy image obtained through light microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1842,submodality_0,A micrograph acquired through {class}.,"['A micrograph acquired through darkfield microscopy.', 'A micrograph acquired through phase contrast microscopy.', 'A micrograph acquired through differential interference contrast microscopy.', 'A micrograph acquired through brightfield microscopy.', 'A micrograph acquired through synthetic.', 'none of the above']",dfa063ea-d343-48d2-87f6-3557ae4501c9,A micrograph acquired through brightfield microscopy.,3,"{'pred': [3], 'probs': [[0.00896892324090004, 0.24371983110904694, 0.167604461312294, 0.5189127326011658, 0.0004151406174059957, 0.060378994792699814]], 'pred_prompt': ['A micrograph acquired through brightfield microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1843,submodality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through darkfield microscopy.', 'A microscopy image obtained through phase contrast microscopy.', 'A microscopy image obtained through differential interference contrast microscopy.', 'A microscopy image obtained through brightfield microscopy.', 'A microscopy image obtained through synthetic.', 'none of the above']",dfa063ea-d343-48d2-87f6-3557ae4501c9,A microscopy image obtained through brightfield microscopy.,3,"{'pred': [3], 'probs': [[0.009355488233268261, 0.24032223224639893, 0.14704984426498413, 0.6018524765968323, 3.750027826754376e-05, 0.001382474205456674]], 'pred_prompt': ['A microscopy image obtained through brightfield microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1844,domain_0,"A micrograph, typically studied in {class}.","['A micrograph, typically studied in biology.', 'A micrograph, typically studied in pathology.', 'A micrograph, typically studied in radiology.', 'A micrograph, typically studied in dermatology.', 'A micrograph, typically studied in cytology.', 'none of the above']",dfa063ea-d343-48d2-87f6-3557ae4501c9,"A micrograph, typically studied in pathology.",1,"{'pred': [1], 'probs': [[0.002966172993183136, 0.8929381966590881, 0.10273220390081406, 0.0013628574088215828, 4.78955030303041e-07, 7.095917453625589e-08]], 'pred_prompt': ['A micrograph, typically studied in pathology.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1845,domain_1,A microscopy image frequently studied in {class}.,"['A microscopy image frequently studied in biology.', 'A microscopy image frequently studied in pathology.', 'A microscopy image frequently studied in radiology.', 'A microscopy image frequently studied in dermatology.', 'A microscopy image frequently studied in cytology.', 'none of the above']",dfa063ea-d343-48d2-87f6-3557ae4501c9,A microscopy image frequently studied in pathology.,1,"{'pred': [1], 'probs': [[0.3052736520767212, 0.48224371671676636, 0.19856351613998413, 0.012995929457247257, 0.0009135823929682374, 9.614675946068019e-06]], 'pred_prompt': ['A microscopy image frequently studied in pathology.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1846,stain_0,A micrograph stained with {class}.,"['A micrograph stained with Papanicolaou.', 'A micrograph stained with Gram.', 'A micrograph stained with Alcian Blue.', 'A micrograph stained with Congo Red.', 'A micrograph stained with H&E.', 'none of the above']",dfa063ea-d343-48d2-87f6-3557ae4501c9,A micrograph stained with H&E.,4,"{'pred': [4], 'probs': [[6.910719093866646e-05, 0.0001337508874712512, 0.0028710444457829, 0.05028204619884491, 0.9466431140899658, 9.531808586871193e-07]], 'pred_prompt': ['A micrograph stained with H&E.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1847,stain_1,A microscopy image stained with {class}.,"['A microscopy image stained with Papanicolaou.', 'A microscopy image stained with Gram.', 'A microscopy image stained with Alcian Blue.', 'A microscopy image stained with Congo Red.', 'A microscopy image stained with H&E.', 'none of the above']",dfa063ea-d343-48d2-87f6-3557ae4501c9,A microscopy image stained with H&E.,4,"{'pred': [4], 'probs': [[1.623205389478244e-05, 0.00015058576536830515, 0.004431259818375111, 0.0072501227259635925, 0.9881516098976135, 1.4758677480131155e-07]], 'pred_prompt': ['A microscopy image stained with H&E.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
