,question_class,questions,image_id,correct_answer,correct_idx,model_answers,microns_per_pixel,domain,subdomain,modality,submodality,normal_or_abnormal
1425,domain,"['What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? none of the above']",58ecd846-571c-4e15-9be1-b9dc518b05aa,pathology,4,"{'pred': [4], 'probs': [[0.00016122688248287886, 0.00035439032944850624, 1.982632056751754e-05, 0.001984260743483901, 0.7448372840881348, 0.25264304876327515]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1426,modality,"['What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",58ecd846-571c-4e15-9be1-b9dc518b05aa,light microscopy,2,"{'pred': [2], 'probs': [[0.0005472211632877588, 0.0012599087785929441, 0.9082570672035217, 0.08993580937385559]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1427,stain,"['What is the most likely technique used to stain this micrograph? Congo Red', 'What is the most likely technique used to stain this micrograph? PAS', 'What is the most likely technique used to stain this micrograph? IHC(HDab)', 'What is the most likely technique used to stain this micrograph? H&E', 'What is the most likely technique used to stain this micrograph? Papanicolaou', 'What is the most likely technique used to stain this micrograph? none of the above']",58ecd846-571c-4e15-9be1-b9dc518b05aa,H&E,3,"{'pred': [3], 'probs': [[0.016950856894254684, 0.031010983511805534, 0.2659228444099426, 0.35851597785949707, 1.3565154404204804e-05, 0.32758578658103943]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? H&E']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1428,subdomain,"['What is the most likely subfield of study this micrograph would be used for? gynecologic pathology', 'What is the most likely subfield of study this micrograph would be used for? breast pathology', 'What is the most likely subfield of study this micrograph would be used for? hematopathology', 'What is the most likely subfield of study this micrograph would be used for? cardiovascular pathology', 'What is the most likely subfield of study this micrograph would be used for? nephropathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",58ecd846-571c-4e15-9be1-b9dc518b05aa,cardiovascular pathology,3,"{'pred': [3], 'probs': [[0.001307881553657353, 0.0004099199431948364, 0.28549686074256897, 0.6724681854248047, 0.008953496813774109, 0.03136369213461876]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? cardiovascular pathology']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1429,submodality,"['What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? differential interference contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? darkfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",58ecd846-571c-4e15-9be1-b9dc518b05aa,brightfield microscopy,1,"{'pred': [1], 'probs': [[0.009643289260566235, 0.7986041307449341, 0.03666022792458534, 0.007752414792776108, 0.1124507412314415, 0.03488914668560028]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1430,domain,"['What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? none of the above']",4d513cab-7cf6-4879-b66d-1566f6f20e03,pathology,3,"{'pred': [3], 'probs': [[0.20627103745937347, 1.1606962289079092e-05, 0.0003507953369989991, 0.636233925819397, 9.28538793232292e-05, 0.1570398211479187]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1431,modality,"['What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",4d513cab-7cf6-4879-b66d-1566f6f20e03,light microscopy,1,"{'pred': [1], 'probs': [[7.24426208762452e-05, 0.9333835244178772, 0.012535241432487965, 0.0540088415145874]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1432,stain,"['What is the most likely technique used to stain this micrograph? H&E', 'What is the most likely technique used to stain this micrograph? Papanicolaou', 'What is the most likely technique used to stain this micrograph? Basic fuchsin', 'What is the most likely technique used to stain this micrograph? Ziehl-Neelsen', 'What is the most likely technique used to stain this micrograph? Masson Trichrome', 'What is the most likely technique used to stain this micrograph? none of the above']",4d513cab-7cf6-4879-b66d-1566f6f20e03,H&E,0,"{'pred': [0], 'probs': [[0.47535276412963867, 1.878582224890124e-05, 0.15821513533592224, 0.006622448563575745, 0.009267691522836685, 0.3505232036113739]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? H&E']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1433,subdomain,"['What is the most likely subfield of study this micrograph would be used for? endocrine pathology', 'What is the most likely subfield of study this micrograph would be used for? pediatric pathology', 'What is the most likely subfield of study this micrograph would be used for? head and neck pathology', 'What is the most likely subfield of study this micrograph would be used for? cardiovascular pathology', 'What is the most likely subfield of study this micrograph would be used for? surgical pathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",4d513cab-7cf6-4879-b66d-1566f6f20e03,cardiovascular pathology,3,"{'pred': [3], 'probs': [[0.13032914698123932, 0.012585127726197243, 0.002495438326150179, 0.6877856254577637, 0.15192735195159912, 0.01487729325890541]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? cardiovascular pathology']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1434,submodality,"['What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? differential interference contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",4d513cab-7cf6-4879-b66d-1566f6f20e03,brightfield microscopy,3,"{'pred': [3], 'probs': [[0.18793024122714996, 0.00219134078361094, 0.03363662585616112, 0.6535606384277344, 0.1122739240527153, 0.010407231748104095]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
